#observation_name	sampleA_R1	sampleB_R1
Cluster_11824	1	0
Cluster_11825	1	0
Cluster_11826	1	0
Cluster_11827	1	0
Cluster_11828	1	0
Cluster_11829	1	0
Cluster_11830	1	0
Cluster_11831	1	0
Cluster_11832	1	0
Cluster_11833	1	0
Cluster_11834	1	0
Cluster_11835	1	0
Cluster_11836	1	0
Cluster_11837	1	0
Cluster_11838	1	0
Cluster_11839	1	0
Cluster_11840	1	0
Cluster_11841	1	0
Cluster_11842	1	0
Cluster_11843	1	0
Cluster_11844	1	0
Cluster_11845	1	0
Cluster_11846	1	0
Cluster_11847	1	0
Cluster_11848	1	0
Cluster_11849	1	0
Cluster_11850	1	0
Cluster_11851	1	0
Cluster_11852	1	0
Cluster_11853	1	0
Cluster_11854	1	0
Cluster_11855	1	0
Cluster_11856	1	0
Cluster_11857	1	0
Cluster_11858	2	0
Cluster_11859	1	0
Cluster_11860	1	0
Cluster_11861	1	0
Cluster_11862	1	0
Cluster_11863	1	0
Cluster_11864	2	0
Cluster_11865	1	0
Cluster_11866	1	0
Cluster_11867	1	0
Cluster_11868	1	0
Cluster_11869	1	0
Cluster_11870	1	0
Cluster_11871	1	0
Cluster_11872	1	0
Cluster_11873	1	0
Cluster_11874	1	0
Cluster_11875	1	0
Cluster_11876	1	0
Cluster_11877	1	0
Cluster_11878	1	0
Cluster_11879	1	0
Cluster_11880	1	0
Cluster_11881	1	0
Cluster_11882	1	0
Cluster_11883	1	0
Cluster_11884	1	0
Cluster_11885	1	0
Cluster_11886	1	0
Cluster_11887	1	0
Cluster_11888	1	0
Cluster_11889	1	0
Cluster_11890	1	0
Cluster_11891	1	0
Cluster_11892	1	0
Cluster_11893	1	0
Cluster_11894	1	0
Cluster_11895	1	0
Cluster_11896	2	0
Cluster_11897	1	0
Cluster_11898	1	0
Cluster_11899	1	0
Cluster_11900	1	0
Cluster_11901	1	0
Cluster_11902	1	0
Cluster_11903	1	0
Cluster_11904	1	0
Cluster_11905	1	0
Cluster_11906	1	0
Cluster_11907	1	0
Cluster_11908	1	0
Cluster_11909	1	0
Cluster_11910	1	0
Cluster_11911	1	0
Cluster_11912	1	0
Cluster_11913	1	0
Cluster_11914	1	0
Cluster_11915	1	0
Cluster_11916	1	0
Cluster_11917	1	0
Cluster_11918	1	0
Cluster_11919	1	0
Cluster_11920	1	0
Cluster_11921	1	0
Cluster_11922	1	0
Cluster_11923	1	0
Cluster_11924	1	0
Cluster_11925	1	0
Cluster_11926	1	0
Cluster_11927	1	0
Cluster_11928	1	0
Cluster_11929	1	0
Cluster_11930	1	0
Cluster_11931	1	0
Cluster_11932	1	0
Cluster_11933	1	0
Cluster_11934	1	0
Cluster_11935	1	0
Cluster_11936	1	0
Cluster_11937	1	0
Cluster_11938	1	0
Cluster_11939	1	0
Cluster_11940	1	0
Cluster_11941	1	0
Cluster_11942	1	0
Cluster_11943	1	0
Cluster_11944	1	0
Cluster_11945	1	0
Cluster_11946	1	0
Cluster_11947	1	0
Cluster_11948	1	0
Cluster_11949	1	0
Cluster_11950	1	0
Cluster_11951	1	0
Cluster_11952	1	0
Cluster_11953	1	0
Cluster_11954	1	0
Cluster_11955	1	0
Cluster_11956	1	0
Cluster_11957	1	0
Cluster_11958	1	0
Cluster_11959	1	0
Cluster_11960	1	0
Cluster_11961	1	0
Cluster_11962	1	0
Cluster_11963	1	0
Cluster_11964	1	0
Cluster_11965	1	0
Cluster_11966	1	0
Cluster_11967	1	0
Cluster_11968	1	0
Cluster_11969	1	0
Cluster_11970	1	0
Cluster_11971	1	0
Cluster_11972	1	0
Cluster_11973	1	0
Cluster_11974	1	0
Cluster_11975	1	0
Cluster_11976	1	0
Cluster_11977	1	0
Cluster_11978	1	0
Cluster_11979	1	0
Cluster_11980	1	0
Cluster_11981	1	0
Cluster_11982	1	0
Cluster_11983	1	0
Cluster_11984	1	0
Cluster_11985	1	0
Cluster_11986	1	0
Cluster_11987	1	0
Cluster_11988	1	0
Cluster_11989	1	0
Cluster_11990	1	0
Cluster_11991	1	0
Cluster_11992	1	0
Cluster_11993	1	0
Cluster_11994	1	0
Cluster_11995	1	0
Cluster_11996	1	0
Cluster_11997	1	0
Cluster_11998	1	0
Cluster_11999	1	0
Cluster_12000	1	0
Cluster_12001	1	0
Cluster_12002	1	0
Cluster_12003	1	0
Cluster_12004	1	0
Cluster_12005	1	0
Cluster_12006	1	0
Cluster_12007	1	0
Cluster_12008	1	0
Cluster_12009	1	0
Cluster_12010	1	0
Cluster_12011	1	0
Cluster_12012	1	0
Cluster_12013	1	0
Cluster_12014	1	0
Cluster_12015	1	0
Cluster_12016	1	0
Cluster_12017	1	0
Cluster_12018	1	0
Cluster_12019	1	0
Cluster_12020	1	0
Cluster_12021	1	0
Cluster_12022	1	0
Cluster_12023	1	0
Cluster_12024	1	0
Cluster_12025	1	0
Cluster_12026	1	0
Cluster_12027	1	0
Cluster_12028	1	0
Cluster_12029	1	0
Cluster_12030	1	0
Cluster_12031	1	0
Cluster_12032	1	0
Cluster_12033	1	0
Cluster_12034	1	0
Cluster_12035	1	0
Cluster_12036	1	0
Cluster_12037	1	0
Cluster_12038	1	0
Cluster_12039	1	0
Cluster_12040	1	0
Cluster_12041	1	0
Cluster_12042	1	0
Cluster_12043	1	0
Cluster_12044	1	0
Cluster_12045	1	0
Cluster_12046	1	0
Cluster_12047	1	0
Cluster_12048	1	0
Cluster_12049	1	0
Cluster_12050	1	0
Cluster_12051	1	0
Cluster_12052	1	0
Cluster_12053	3	0
Cluster_12054	1	0
Cluster_12055	1	0
Cluster_12056	1	0
Cluster_12057	1	0
Cluster_12058	1	0
Cluster_12059	1	0
Cluster_12060	1	0
Cluster_12061	1	0
Cluster_12062	1	0
Cluster_12063	1	0
Cluster_12064	1	0
Cluster_12065	1	0
Cluster_12066	1	0
Cluster_12067	1	0
Cluster_12068	1	0
Cluster_12069	1	0
Cluster_12070	1	0
Cluster_12071	1	0
Cluster_12072	1	0
Cluster_12073	1	0
Cluster_12074	1	0
Cluster_12075	1	0
Cluster_12076	1	0
Cluster_12077	1	0
Cluster_12078	1	0
Cluster_12079	1	0
Cluster_12080	1	0
Cluster_12081	1	0
Cluster_12082	1	0
Cluster_12083	1	0
Cluster_12084	1	0
Cluster_12085	1	0
Cluster_12086	1	0
Cluster_12087	1	0
Cluster_12088	1	0
Cluster_12089	1	0
Cluster_12090	1	0
Cluster_12091	1	0
Cluster_12092	1	0
Cluster_12093	1	0
Cluster_12094	1	0
Cluster_12095	1	0
Cluster_12096	1	0
Cluster_12097	1	0
Cluster_12098	1	0
Cluster_12099	1	0
Cluster_12100	1	0
Cluster_12101	1	0
Cluster_12102	1	0
Cluster_12103	1	0
Cluster_12104	1	0
Cluster_12105	1	0
Cluster_12106	1	0
Cluster_12107	1	0
Cluster_12108	1	0
Cluster_12109	1	0
Cluster_12110	1	0
Cluster_12111	1	0
Cluster_12112	1	0
Cluster_12113	1	0
Cluster_12114	1	0
Cluster_12115	1	0
Cluster_12116	1	0
Cluster_12117	1	0
Cluster_12118	1	0
Cluster_12119	1	0
Cluster_12120	1	0
Cluster_12121	1	0
Cluster_12122	1	0
Cluster_12123	1	0
Cluster_12124	1	0
Cluster_12125	1	0
Cluster_12126	1	0
Cluster_12127	1	0
Cluster_12128	1	0
Cluster_12129	1	0
Cluster_12130	1	0
Cluster_12131	1	0
Cluster_12132	1	0
Cluster_12133	1	0
Cluster_12134	1	0
Cluster_12135	1	0
Cluster_12136	1	0
Cluster_12137	1	0
Cluster_12138	1	0
Cluster_12139	1	0
Cluster_12140	1	0
Cluster_12141	1	0
Cluster_12142	1	0
Cluster_12143	1	0
Cluster_12144	1	0
Cluster_12145	1	0
Cluster_12146	1	0
Cluster_12147	1	0
Cluster_12148	1	0
Cluster_12149	1	0
Cluster_12150	1	0
Cluster_12151	1	0
Cluster_12152	1	0
Cluster_12153	1	0
Cluster_12154	1	0
Cluster_12155	1	0
Cluster_12156	1	0
Cluster_12157	1	0
Cluster_12158	1	0
Cluster_12159	1	0
Cluster_12160	1	0
Cluster_12161	1	0
Cluster_12162	1	0
Cluster_12163	1	0
Cluster_12164	1	0
Cluster_12165	1	0
Cluster_12166	1	0
Cluster_12167	1	0
Cluster_12168	1	0
Cluster_12169	1	0
Cluster_12170	1	0
Cluster_12171	1	0
Cluster_12172	1	0
Cluster_12173	1	0
Cluster_12174	1	0
Cluster_12175	1	0
Cluster_12176	1	0
Cluster_12177	1	0
Cluster_12178	1	0
Cluster_12179	1	0
Cluster_12180	1	0
Cluster_12181	1	0
Cluster_12182	1	0
Cluster_12183	1	0
Cluster_12184	1	0
Cluster_12185	3	0
Cluster_12186	1	0
Cluster_12187	1	0
Cluster_12188	1	0
Cluster_12189	1	0
Cluster_12190	1	0
Cluster_12191	1	0
Cluster_12192	1	0
Cluster_12193	1	0
Cluster_12194	1	0
Cluster_12195	1	0
Cluster_12196	1	0
Cluster_12197	1	0
Cluster_12198	1	0
Cluster_12199	1	0
Cluster_12200	1	0
Cluster_12201	1	0
Cluster_12202	1	0
Cluster_12203	1	0
Cluster_12204	1	0
Cluster_12205	1	0
Cluster_12206	1	0
Cluster_12207	1	0
Cluster_12208	1	0
Cluster_12209	1	0
Cluster_12210	1	0
Cluster_12211	1	0
Cluster_12212	1	0
Cluster_12213	1	0
Cluster_12214	1	0
Cluster_12215	1	0
Cluster_12216	1	0
Cluster_12217	1	0
Cluster_12218	1	0
Cluster_12219	1	0
Cluster_12220	1	0
Cluster_12221	1	0
Cluster_12222	1	0
Cluster_12223	1	0
Cluster_12224	1	0
Cluster_12225	1	0
Cluster_12226	1	0
Cluster_12227	1	0
Cluster_12228	1	0
Cluster_12229	1	0
Cluster_12230	1	0
Cluster_12231	1	0
Cluster_12232	1	0
Cluster_12233	1	0
Cluster_12234	1	0
Cluster_12235	1	0
Cluster_12236	1	0
Cluster_12237	1	0
Cluster_12238	1	0
Cluster_12239	1	0
Cluster_12240	1	0
Cluster_12241	1	0
Cluster_12242	1	0
Cluster_12243	2	0
Cluster_12244	1	0
Cluster_12245	1	0
Cluster_12246	1	0
Cluster_12247	1	0
Cluster_12248	1	0
Cluster_12249	1	0
Cluster_12250	1	0
Cluster_12251	1	0
Cluster_12252	1	0
Cluster_12253	1	0
Cluster_12254	1	0
Cluster_12255	1	0
Cluster_12256	1	0
Cluster_12257	1	0
Cluster_12258	1	0
Cluster_12259	1	0
Cluster_12260	1	0
Cluster_12261	1	0
Cluster_12262	1	0
Cluster_12263	1	0
Cluster_12264	1	0
Cluster_12265	1	0
Cluster_12266	1	0
Cluster_12267	1	0
Cluster_12268	1	0
Cluster_12269	1	0
Cluster_12270	1	0
Cluster_12271	1	0
Cluster_12272	1	0
Cluster_12273	1	0
Cluster_12274	1	0
Cluster_12275	1	0
Cluster_12276	1	0
Cluster_12277	1	0
Cluster_12278	1	0
Cluster_12279	1	0
Cluster_12280	1	0
Cluster_12281	1	0
Cluster_12282	1	0
Cluster_12283	1	0
Cluster_12284	1	0
Cluster_12285	1	0
Cluster_12286	1	0
Cluster_12287	1	0
Cluster_12288	1	0
Cluster_12289	1	0
Cluster_12290	1	0
Cluster_12291	1	0
Cluster_12292	1	0
Cluster_12293	1	0
Cluster_12294	1	0
Cluster_12295	1	0
Cluster_12296	1	0
Cluster_12297	1	0
Cluster_12298	1	0
Cluster_12299	1	0
Cluster_12300	1	0
Cluster_12301	1	0
Cluster_12302	1	0
Cluster_12303	1	0
Cluster_12304	1	0
Cluster_12305	1	0
Cluster_12306	1	0
Cluster_12307	1	0
Cluster_12308	1	0
Cluster_12309	1	0
Cluster_12310	1	0
Cluster_12311	1	0
Cluster_12312	1	0
Cluster_12313	1	0
Cluster_12314	1	0
Cluster_12315	1	0
Cluster_12316	1	0
Cluster_12317	1	0
Cluster_12318	1	0
Cluster_12319	1	0
Cluster_12320	1	0
Cluster_12321	1	0
Cluster_12322	1	0
Cluster_12323	1	0
Cluster_12324	1	0
Cluster_12325	1	0
Cluster_12326	1	0
Cluster_12327	1	0
Cluster_12328	1	0
Cluster_12329	1	0
Cluster_12330	1	0
Cluster_12331	1	0
Cluster_12332	1	0
Cluster_12333	1	0
Cluster_12334	1	0
Cluster_12335	1	0
Cluster_12336	1	0
Cluster_12337	1	0
Cluster_12338	1	0
Cluster_12339	1	0
Cluster_12340	2	0
Cluster_12341	1	0
Cluster_12342	1	0
Cluster_12343	1	0
Cluster_12344	1	0
Cluster_12345	1	0
Cluster_12346	2	0
Cluster_12347	1	0
Cluster_12348	1	0
Cluster_12349	2	0
Cluster_12350	1	0
Cluster_12351	1	0
Cluster_12352	1	0
Cluster_12353	1	0
Cluster_12354	1	0
Cluster_12355	1	0
Cluster_12356	1	0
Cluster_12357	1	0
Cluster_12358	1	0
Cluster_12359	1	0
Cluster_12360	1	0
Cluster_12361	2	0
Cluster_12362	1	0
Cluster_12363	1	0
Cluster_12364	1	0
Cluster_12365	2	0
Cluster_12366	1	0
Cluster_12367	1	0
Cluster_12368	1	0
Cluster_12369	1	0
Cluster_12370	1	0
Cluster_12371	1	0
Cluster_12372	1	0
Cluster_12373	1	0
Cluster_12374	1	0
Cluster_12375	1	0
Cluster_12376	1	0
Cluster_12377	1	0
Cluster_12378	1	0
Cluster_12379	1	0
Cluster_12380	1	0
Cluster_12381	1	0
Cluster_12382	1	0
Cluster_12383	1	0
Cluster_12384	1	0
Cluster_12385	1	0
Cluster_12386	1	0
Cluster_12387	1	0
Cluster_12388	1	0
Cluster_12389	1	0
Cluster_12390	1	0
Cluster_12391	1	0
Cluster_12392	1	0
Cluster_12393	1	0
Cluster_12394	1	0
Cluster_12395	1	0
Cluster_12396	1	0
Cluster_12397	1	0
Cluster_12398	1	0
Cluster_12399	1	0
Cluster_12400	1	0
Cluster_12401	1	0
Cluster_12402	1	0
Cluster_12403	1	0
Cluster_12404	1	0
Cluster_12405	1	0
Cluster_12406	1	0
Cluster_12407	1	0
Cluster_12408	1	0
Cluster_12409	1	0
Cluster_12410	1	0
Cluster_12411	1	0
Cluster_12412	1	0
Cluster_12413	1	0
Cluster_12414	1	0
Cluster_12415	1	0
Cluster_12416	1	0
Cluster_12417	1	0
Cluster_12418	1	0
Cluster_12419	1	0
Cluster_12420	1	0
Cluster_12421	1	0
Cluster_12422	1	0
Cluster_12423	1	0
Cluster_12424	1	0
Cluster_12425	1	0
Cluster_12426	1	0
Cluster_12427	1	0
Cluster_12428	1	0
Cluster_12429	1	0
Cluster_12430	1	0
Cluster_12431	1	0
Cluster_12432	1	0
Cluster_12433	1	0
Cluster_12434	1	0
Cluster_12435	1	0
Cluster_12436	1	0
Cluster_12437	1	0
Cluster_12438	1	0
Cluster_12439	1	0
Cluster_12440	1	0
Cluster_12441	1	0
Cluster_12442	1	0
Cluster_12443	1	0
Cluster_12444	1	0
Cluster_12445	1	0
Cluster_12446	1	0
Cluster_12447	1	0
Cluster_12448	1	0
Cluster_12449	1	0
Cluster_12450	1	0
Cluster_12451	1	0
Cluster_12452	1	0
Cluster_12453	1	0
Cluster_12454	1	0
Cluster_12455	1	0
Cluster_12456	1	0
Cluster_12457	1	0
Cluster_12458	1	0
Cluster_12459	1	0
Cluster_12460	1	0
Cluster_12461	1	0
Cluster_12462	1	0
Cluster_12463	1	0
Cluster_12464	1	0
Cluster_12465	1	0
Cluster_12466	1	0
Cluster_12467	1	0
Cluster_12468	1	0
Cluster_12469	1	0
Cluster_12470	1	0
Cluster_12471	1	0
Cluster_12472	1	0
Cluster_12473	1	0
Cluster_12474	1	0
Cluster_12475	1	0
Cluster_12476	1	0
Cluster_12477	1	0
Cluster_12478	1	0
Cluster_12479	1	0
Cluster_12480	1	0
Cluster_12481	1	0
Cluster_12482	1	0
Cluster_12483	1	0
Cluster_12484	1	0
Cluster_12485	1	0
Cluster_12486	1	0
Cluster_12487	1	0
Cluster_12488	1	0
Cluster_12489	1	0
Cluster_12490	1	0
Cluster_12491	1	0
Cluster_12492	1	0
Cluster_12493	1	0
Cluster_12494	1	0
Cluster_12495	1	0
Cluster_12496	1	0
Cluster_12497	1	0
Cluster_12498	1	0
Cluster_12499	1	0
Cluster_12500	1	0
Cluster_12501	1	0
Cluster_12502	1	0
Cluster_12503	1	0
Cluster_12504	1	0
Cluster_12505	1	0
Cluster_12506	1	0
Cluster_12507	1	0
Cluster_12508	1	0
Cluster_12509	2	0
Cluster_12510	1	0
Cluster_12511	1	0
Cluster_12512	1	0
Cluster_12513	1	0
Cluster_12514	1	0
Cluster_12515	1	0
Cluster_12516	1	0
Cluster_12517	1	0
Cluster_12518	1	0
Cluster_12519	1	0
Cluster_12520	1	0
Cluster_12521	1	0
Cluster_12522	1	0
Cluster_12523	1	0
Cluster_12524	1	0
Cluster_12525	1	0
Cluster_12526	1	0
Cluster_12527	1	0
Cluster_12528	1	0
Cluster_12529	1	0
Cluster_12530	1	0
Cluster_12531	1	0
Cluster_12532	1	0
Cluster_12533	1	0
Cluster_12534	1	0
Cluster_12535	1	0
Cluster_12536	2	0
Cluster_12537	2	0
Cluster_12538	1	0
Cluster_12539	1	0
Cluster_12540	1	0
Cluster_12541	1	0
Cluster_12542	2	0
Cluster_12543	1	0
Cluster_12544	1	0
Cluster_12545	1	0
Cluster_12546	1	0
Cluster_12547	1	0
Cluster_12548	1	0
Cluster_12549	1	0
Cluster_12550	1	0
Cluster_12551	1	0
Cluster_12552	1	0
Cluster_12553	1	0
Cluster_12554	1	0
Cluster_12555	1	0
Cluster_12556	1	0
Cluster_12557	1	0
Cluster_12558	1	0
Cluster_12559	1	0
Cluster_12560	1	0
Cluster_12561	1	0
Cluster_12562	1	0
Cluster_12563	1	0
Cluster_12564	1	0
Cluster_12565	1	0
Cluster_12566	1	0
Cluster_12567	1	0
Cluster_12568	1	0
Cluster_12569	1	0
Cluster_12570	1	0
Cluster_12571	1	0
Cluster_12572	1	0
Cluster_12573	1	0
Cluster_12574	1	0
Cluster_12575	1	0
Cluster_12576	1	0
Cluster_12577	1	0
Cluster_12578	1	0
Cluster_12579	1	0
Cluster_12580	2	0
Cluster_12581	1	0
Cluster_12582	1	0
Cluster_12583	1	0
Cluster_12584	1	0
Cluster_12585	2	0
Cluster_12586	1	0
Cluster_12587	1	0
Cluster_12588	1	0
Cluster_12589	1	0
Cluster_12590	1	0
Cluster_12591	1	0
Cluster_12592	1	0
Cluster_12593	1	0
Cluster_12594	1	0
Cluster_12595	1	0
Cluster_12596	1	0
Cluster_12597	1	0
Cluster_12598	1	0
Cluster_12599	1	0
Cluster_12600	1	0
Cluster_12601	1	0
Cluster_12602	1	0
Cluster_12603	1	0
Cluster_12604	1	0
Cluster_12605	1	0
Cluster_12606	1	0
Cluster_12607	1	0
Cluster_12608	1	0
Cluster_12609	1	0
Cluster_12610	1	0
Cluster_12611	1	0
Cluster_12612	1	0
Cluster_12613	1	0
Cluster_12614	1	0
Cluster_12615	1	0
Cluster_12616	1	0
Cluster_12617	1	0
Cluster_12618	1	0
Cluster_12619	1	0
Cluster_12620	1	0
Cluster_12621	1	0
Cluster_12622	1	0
Cluster_12623	1	0
Cluster_12624	1	0
Cluster_12625	1	0
Cluster_12626	1	0
Cluster_12627	1	0
Cluster_12628	1	0
Cluster_12629	1	0
Cluster_12630	1	0
Cluster_12631	1	0
Cluster_12632	1	0
Cluster_12633	1	0
Cluster_12634	1	0
Cluster_12635	1	0
Cluster_12636	3	0
Cluster_12637	1	0
Cluster_12638	1	0
Cluster_12639	1	0
Cluster_12640	1	0
Cluster_12641	1	0
Cluster_12642	1	0
Cluster_12643	1	0
Cluster_12644	1	0
Cluster_12645	1	0
Cluster_12646	1	0
Cluster_12647	1	0
Cluster_12648	1	0
Cluster_12649	1	0
Cluster_12650	1	0
Cluster_12651	1	0
Cluster_12652	1	0
Cluster_12653	1	0
Cluster_12654	1	0
Cluster_12655	1	0
Cluster_12656	1	0
Cluster_12657	1	0
Cluster_12658	1	0
Cluster_12659	1	0
Cluster_12660	1	0
Cluster_12661	1	0
Cluster_12662	1	0
Cluster_12663	1	0
Cluster_12664	1	0
Cluster_12665	1	0
Cluster_12666	1	0
Cluster_12667	1	0
Cluster_12668	1	0
Cluster_12669	1	0
Cluster_12670	1	0
Cluster_12671	1	0
Cluster_12672	1	0
Cluster_12673	1	0
Cluster_12674	1	0
Cluster_12675	1	0
Cluster_12676	1	0
Cluster_12677	1	0
Cluster_12678	1	0
Cluster_12679	1	0
Cluster_12680	1	0
Cluster_12681	1	0
Cluster_12682	1	0
Cluster_12683	1	0
Cluster_12684	1	0
Cluster_12685	1	0
Cluster_12686	1	0
Cluster_12687	1	0
Cluster_12688	1	0
Cluster_12689	1	0
Cluster_12690	1	0
Cluster_12691	1	0
Cluster_12692	1	0
Cluster_12693	1	0
Cluster_12694	1	0
Cluster_12695	1	0
Cluster_12696	1	0
Cluster_12697	1	0
Cluster_12698	1	0
Cluster_12699	1	0
Cluster_12700	1	0
Cluster_12701	1	0
Cluster_12702	1	0
Cluster_12703	1	0
Cluster_12704	1	0
Cluster_12705	1	0
Cluster_12706	1	0
Cluster_12707	1	0
Cluster_12708	1	0
Cluster_12709	1	0
Cluster_12710	1	0
Cluster_12711	1	0
Cluster_12712	1	0
Cluster_12713	1	0
Cluster_12714	1	0
Cluster_12715	1	0
Cluster_12716	1	0
Cluster_12717	1	0
Cluster_12718	1	0
Cluster_12719	1	0
Cluster_12720	1	0
Cluster_12721	1	0
Cluster_12722	2	0
Cluster_12723	1	0
Cluster_12724	1	0
Cluster_12725	1	0
Cluster_12726	1	0
Cluster_12727	1	0
Cluster_12728	1	0
Cluster_12729	1	0
Cluster_12730	1	0
Cluster_12731	1	0
Cluster_12732	1	0
Cluster_12733	1	0
Cluster_12734	1	0
Cluster_12735	1	0
Cluster_12736	1	0
Cluster_12737	1	0
Cluster_12738	1	0
Cluster_12739	1	0
Cluster_12740	1	0
Cluster_12741	1	0
Cluster_12742	1	0
Cluster_12743	1	0
Cluster_12744	1	0
Cluster_12745	1	0
Cluster_12746	1	0
Cluster_12747	1	0
Cluster_12748	1	0
Cluster_12749	1	0
Cluster_12750	1	0
Cluster_12751	1	0
Cluster_12752	1	0
Cluster_12753	1	0
Cluster_12754	2	0
Cluster_12755	1	0
Cluster_12756	1	0
Cluster_12757	1	0
Cluster_12758	1	0
Cluster_12759	1	0
Cluster_12760	1	0
Cluster_12761	1	0
Cluster_12762	1	0
Cluster_12763	1	0
Cluster_12764	1	0
Cluster_12765	1	0
Cluster_12766	1	0
Cluster_12767	1	0
Cluster_12768	1	0
Cluster_12769	1	0
Cluster_12770	1	0
Cluster_12771	1	0
Cluster_12772	1	0
Cluster_12773	1	0
Cluster_12774	1	0
Cluster_12775	1	0
Cluster_12776	1	0
Cluster_12777	1	0
Cluster_12778	1	0
Cluster_12779	1	0
Cluster_12780	1	0
Cluster_12781	1	0
Cluster_12782	1	0
Cluster_12783	1	0
Cluster_12784	1	0
Cluster_12785	1	0
Cluster_12786	1	0
Cluster_12787	1	0
Cluster_12788	1	0
Cluster_12789	1	0
Cluster_12790	1	0
Cluster_12791	1	0
Cluster_12792	1	0
Cluster_12793	1	0
Cluster_12794	1	0
Cluster_12795	1	0
Cluster_12796	1	0
Cluster_12797	1	0
Cluster_12798	1	0
Cluster_12799	1	0
Cluster_12800	1	0
Cluster_12801	1	0
Cluster_12802	1	0
Cluster_12803	1	0
Cluster_12804	1	0
Cluster_12805	1	0
Cluster_12806	1	0
Cluster_12807	1	0
Cluster_12808	1	0
Cluster_12809	1	0
Cluster_12810	1	0
Cluster_12811	1	0
Cluster_12812	1	0
Cluster_12813	1	0
Cluster_12814	1	0
Cluster_12815	2	0
Cluster_12816	1	0
Cluster_12817	2	0
Cluster_12818	1	0
Cluster_12819	1	0
Cluster_12820	1	0
Cluster_12821	1	0
Cluster_12822	1	0
Cluster_12823	1	0
Cluster_12824	1	0
Cluster_12825	1	0
Cluster_12826	1	0
Cluster_12827	1	0
Cluster_12828	1	0
Cluster_12829	1	0
Cluster_12830	1	0
Cluster_12831	1	0
Cluster_12832	1	0
Cluster_12833	1	0
Cluster_12834	1	0
Cluster_12835	1	0
Cluster_12836	1	0
Cluster_12837	1	0
Cluster_12838	1	0
Cluster_12839	1	0
Cluster_12840	1	0
Cluster_12841	1	0
Cluster_12842	1	0
Cluster_12843	1	0
Cluster_12844	1	0
Cluster_12845	1	0
Cluster_12846	1	0
Cluster_12847	1	0
Cluster_12848	1	0
Cluster_12849	1	0
Cluster_12850	1	0
Cluster_12851	1	0
Cluster_12852	1	0
Cluster_12853	1	0
Cluster_12854	1	0
Cluster_12855	1	0
Cluster_12856	1	0
Cluster_12857	1	0
Cluster_12858	1	0
Cluster_12859	1	0
Cluster_12860	1	0
Cluster_12861	1	0
Cluster_12862	1	0
Cluster_12863	1	0
Cluster_12864	1	0
Cluster_12865	1	0
Cluster_12866	1	0
Cluster_12867	1	0
Cluster_12868	1	0
Cluster_12869	2	0
Cluster_12870	1	0
Cluster_12871	1	0
Cluster_12872	1	0
Cluster_12873	1	0
Cluster_12874	1	0
Cluster_12875	1	0
Cluster_12876	1	0
Cluster_12877	1	0
Cluster_12878	1	0
Cluster_12879	1	0
Cluster_12880	1	0
Cluster_12881	1	0
Cluster_12882	1	0
Cluster_12883	1	0
Cluster_12884	1	0
Cluster_12885	1	0
Cluster_12886	1	0
Cluster_12887	1	0
Cluster_12888	1	0
Cluster_12889	1	0
Cluster_12890	1	0
Cluster_12891	1	0
Cluster_12892	1	0
Cluster_12893	1	0
Cluster_12894	1	0
Cluster_12895	1	0
Cluster_12896	1	0
Cluster_12897	1	0
Cluster_12898	1	0
Cluster_12899	1	0
Cluster_12900	1	0
Cluster_12901	1	0
Cluster_12902	1	0
Cluster_12903	1	0
Cluster_12904	1	0
Cluster_12905	1	0
Cluster_12906	1	0
Cluster_12907	1	0
Cluster_12908	1	0
Cluster_12909	1	0
Cluster_12910	1	0
Cluster_12911	1	0
Cluster_12912	1	0
Cluster_12913	1	0
Cluster_12914	1	0
Cluster_12915	1	0
Cluster_12916	1	0
Cluster_12917	1	0
Cluster_12918	1	0
Cluster_12919	1	0
Cluster_12920	1	0
Cluster_12921	1	0
Cluster_12922	1	0
Cluster_12923	1	0
Cluster_12924	1	0
Cluster_12925	1	0
Cluster_12926	1	0
Cluster_12927	1	0
Cluster_12928	1	0
Cluster_12929	1	0
Cluster_12930	2	0
Cluster_12931	1	0
Cluster_12932	1	0
Cluster_12933	1	0
Cluster_12934	1	0
Cluster_12935	1	0
Cluster_12936	1	0
Cluster_12937	1	0
Cluster_12938	2	0
Cluster_12939	1	0
Cluster_12940	1	0
Cluster_12941	1	0
Cluster_12942	1	0
Cluster_12943	1	0
Cluster_12944	1	0
Cluster_12945	1	0
Cluster_12946	1	0
Cluster_12947	1	0
Cluster_12948	1	0
Cluster_12949	1	0
Cluster_12950	1	0
Cluster_12951	1	0
Cluster_12952	1	0
Cluster_12953	1	0
Cluster_12954	1	0
Cluster_12955	1	0
Cluster_12956	1	0
Cluster_12957	1	0
Cluster_12958	1	0
Cluster_12959	1	0
Cluster_12960	1	0
Cluster_12961	1	0
Cluster_12962	1	0
Cluster_12963	1	0
Cluster_12964	1	0
Cluster_12965	1	0
Cluster_12966	1	0
Cluster_12967	1	0
Cluster_12968	1	0
Cluster_12969	1	0
Cluster_12970	1	0
Cluster_12971	1	0
Cluster_12972	1	0
Cluster_12973	1	0
Cluster_12974	1	0
Cluster_12975	1	0
Cluster_12976	1	0
Cluster_12977	1	0
Cluster_12978	1	0
Cluster_12979	1	0
Cluster_12980	1	0
Cluster_12981	1	0
Cluster_12982	1	0
Cluster_12983	1	0
Cluster_12984	1	0
Cluster_12985	1	0
Cluster_12986	1	0
Cluster_12987	1	0
