#id	sample1_ITS1	sample2_ITS1
M00842:223:000000000-B33D5:1:1108:17468:5464_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:23400:8237_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:11582:4970_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:20979:5306_ITS1	2	2
M00842:223:000000000-B33D5:1:1101:6723:9308_ITS1	1	0
M00842:223:000000000-B33D5:1:1110:21017:5397_ITS1	1	0
M00842:223:000000000-B33D5:1:1117:6174:15726_ITS1	0	2
M00842:223:000000000-B33D5:1:1105:20248:6084_ITS1	1	0
M00842:223:000000000-B33D5:1:1105:9434:9055_ITS1	0	1
M00842:223:000000000-B33D5:1:1117:29432:12905_ITS1	0	1
M00842:223:000000000-B33D5:1:1102:14991:23933_ITS1	1	1
M00842:223:000000000-B33D5:1:1105:4446:4903_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:10089:17265_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:12387:6601_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:23324:9012_ITS1	1	0
M00842:223:000000000-B33D5:1:1103:3619:15964_ITS1	1	0
M00842:223:000000000-B33D5:1:1102:2845:8366_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:12569:11211_ITS1	1	0
M00842:223:000000000-B33D5:1:1107:20024:6109_ITS1	1	0
M00842:223:000000000-B33D5:1:1110:12278:21100_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:12408:17370_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:10939:22630_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:17073:20472_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:21471:24786_ITS1	10	2
M00842:223:000000000-B33D5:1:1111:3263:8542_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:18513:5388_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:14688:5239_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:12853:10045_ITS1	1	0
M00842:223:000000000-B33D5:1:1109:7083:22052_ITS1	1	0
M00842:223:000000000-B33D5:1:1116:23071:20867_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:21688:8478_ITS1	1	1
M00842:223:000000000-B33D5:1:1103:13653:5351_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:18875:6793_ITS1	1	0
M00842:223:000000000-B33D5:1:1113:9134:9011_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:15376:1857_FROGS_combined_ITS1	0	1
M00842:223:000000000-B33D5:1:1116:3555:9813_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:21404:4777_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:11919:7659_ITS1	1	0
M00842:223:000000000-B33D5:1:1112:25892:11009_ITS1	1	1
M00842:223:000000000-B33D5:1:1114:23997:4973_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:28368:10284_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:12489:13233_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:23849:9662_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:21570:2077_FROGS_combined_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:24318:3461_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:17561:14179_ITS1	1	0
M00842:223:000000000-B33D5:1:1102:14199:9612_ITS1	1	0
M00842:223:000000000-B33D5:1:1102:12831:13409_ITS1	2	0
M00842:223:000000000-B33D5:1:1113:3909:11470_ITS1	1	0
M00842:223:000000000-B33D5:1:1109:4118:19171_ITS1	0	1
M00842:223:000000000-B33D5:1:1107:24986:15610_ITS1	0	1
M00842:223:000000000-B33D5:1:1102:17657:18766_ITS1	0	1
M00842:223:000000000-B33D5:1:1107:18049:5830_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:20507:11643_ITS1	1	0
M00842:223:000000000-B33D5:1:1103:16748:8219_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:10377:7085_ITS1	1	0
M00842:223:000000000-B33D5:1:1107:9730:1834_FROGS_combined_ITS1	0	1
M00842:223:000000000-B33D5:1:1102:21509:4983_ITS1	0	1
M00842:223:000000000-B33D5:1:1110:2116:11581_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:11285:7267_ITS1	1	0
M00842:223:000000000-B33D5:1:1102:17422:13172_ITS1	1	0
M00842:223:000000000-B33D5:1:1106:8891:12066_ITS1	0	1
M00842:223:000000000-B33D5:1:1110:15563:8571_ITS1	1	0
M00842:223:000000000-B33D5:1:1104:2808:8763_ITS1	0	1
M00842:223:000000000-B33D5:1:1106:17710:5974_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:13687:6160_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:16747:6094_ITS1	3	1
M00842:223:000000000-B33D5:1:1104:16355:5973_ITS1	1	0
M00842:223:000000000-B33D5:1:1106:17418:5219_ITS1	1	0
M00842:223:000000000-B33D5:1:1118:18871:8401_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:16217:4817_ITS1	1	0
M00842:223:000000000-B33D5:1:1103:19073:5766_ITS1	1	0
M00842:223:000000000-B33D5:1:1110:12248:22328_ITS1	1	0
M00842:223:000000000-B33D5:1:1119:13268:5745_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:16013:5858_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:23328:5645_ITS1	1	0
M00842:223:000000000-B33D5:1:1112:14387:3990_ITS1	1	0
M00842:223:000000000-B33D5:1:1105:8793:4710_ITS1	0	1
M00842:223:000000000-B33D5:1:1102:21856:5123_ITS1	0	1
M00842:223:000000000-B33D5:1:1113:6329:8513_ITS1	0	1
M00842:223:000000000-B33D5:1:1118:6248:19861_ITS1	0	1
M00842:223:000000000-B33D5:1:1115:15674:9106_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:7641:7873_ITS1	0	1
M00842:223:000000000-B33D5:1:1115:12545:5535_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:20016:4156_ITS1	1	0
M00842:223:000000000-B33D5:1:1105:11633:3119_ITS1	1	0
M00842:223:000000000-B33D5:1:1109:7505:23691_ITS1	1	0
M00842:223:000000000-B33D5:1:1102:12882:7270_ITS1	1	0
M00842:223:000000000-B33D5:1:1103:3581:14931_ITS1	1	0
M00842:223:000000000-B33D5:1:1115:13694:14748_ITS1	0	1
M00842:223:000000000-B33D5:1:1102:17736:15508_ITS1	8	10
M00842:223:000000000-B33D5:1:1106:9943:23583_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:9709:7517_ITS1	1	0
M00842:223:000000000-B33D5:1:1113:4238:16797_ITS1	0	1
M00842:223:000000000-B33D5:1:1116:22840:19305_ITS1	0	1
M00842:223:000000000-B33D5:1:1116:26022:5035_ITS1	0	1
M00842:223:000000000-B33D5:1:1117:21280:19426_ITS1	0	1
M00842:223:000000000-B33D5:1:1112:21911:10579_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:9487:7455_ITS1	1	0
M00842:223:000000000-B33D5:1:1109:4239:5892_ITS1	0	1
M00842:223:000000000-B33D5:1:1107:19257:19953_ITS1	1	0
M00842:223:000000000-B33D5:1:1114:22815:2720_ITS1	0	1
M00842:223:000000000-B33D5:1:1106:9583:17858_ITS1	1	0
M00842:223:000000000-B33D5:1:1117:21743:20980_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:6748:15126_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:20988:12921_ITS1	1	2
M00842:223:000000000-B33D5:1:1111:23201:3327_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:6471:21614_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:17539:23761_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:10371:3590_ITS1	1	0
M00842:223:000000000-B33D5:1:1110:23459:15932_ITS1	0	1
M00842:223:000000000-B33D5:1:1116:4552:18586_ITS1	0	1
M00842:223:000000000-B33D5:1:1114:8079:20489_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:23877:2168_ITS1	1	0
M00842:223:000000000-B33D5:1:1115:16194:6206_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:25270:11165_ITS1	1	0
M00842:223:000000000-B33D5:1:1112:4073:17904_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:9888:24559_ITS1	1	0
M00842:223:000000000-B33D5:1:1113:26967:7821_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:13896:3925_ITS1	0	1
M00842:223:000000000-B33D5:1:1107:21774:7230_ITS1	1	0
M00842:223:000000000-B33D5:1:1107:24744:3152_ITS1	1	0
M00842:223:000000000-B33D5:1:1104:18130:10348_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:16971:23046_ITS1	38	29
M00842:223:000000000-B33D5:1:1118:10236:23642_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:2464:10529_ITS1	0	1
M00842:223:000000000-B33D5:1:1116:9663:19430_ITS1	0	1
M00842:223:000000000-B33D5:1:1112:3383:12640_ITS1	0	1
M00842:223:000000000-B33D5:1:1110:13424:3040_ITS1	0	1
M00842:223:000000000-B33D5:1:1113:8176:6271_ITS1	2	0
M00842:223:000000000-B33D5:1:1101:15893:23826_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:18895:11650_ITS1	2	0
M00842:223:000000000-B33D5:1:1107:22311:5019_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:21954:17666_ITS1	0	1
M00842:223:000000000-B33D5:1:1115:18198:4462_ITS1	0	1
M00842:223:000000000-B33D5:1:1115:7017:24166_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:6402:18774_ITS1	1	0
M00842:223:000000000-B33D5:1:1114:9885:14822_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:10636:16024_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:24757:22211_ITS1	1	0
M00842:223:000000000-B33D5:1:1112:22196:12398_ITS1	2	9
M00842:223:000000000-B33D5:1:1101:12801:10270_ITS1	1	0
M00842:223:000000000-B33D5:1:1102:25801:6222_ITS1	1	0
M00842:223:000000000-B33D5:1:1106:5759:20437_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:17983:19360_ITS1	1	1
M00842:223:000000000-B33D5:1:1104:20641:22321_ITS1	1	0
M00842:223:000000000-B33D5:1:1106:12144:23873_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:24726:12106_ITS1	1	0
M00842:223:000000000-B33D5:1:1108:16773:5355_ITS1	1	0
M00842:223:000000000-B33D5:1:1113:4280:9856_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:8798:10542_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:19614:10184_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:2755:13704_ITS1	0	1
M00842:223:000000000-B33D5:1:1102:2848:10060_ITS1	2	5
M00842:223:000000000-B33D5:1:1101:8253:6076_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:20938:3688_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:3582:16097_ITS1	1	0
M00842:223:000000000-B33D5:1:1102:8988:23417_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:9070:24348_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:20285:11556_ITS1	0	1
M00842:223:000000000-B33D5:1:1115:4213:20989_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:16276:2913_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:8888:18849_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:16550:6189_ITS1	1	0
M00842:223:000000000-B33D5:1:1112:7857:9403_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:22617:2679_ITS1	1	0
M00842:223:000000000-B33D5:1:1116:16994:14942_ITS1	0	1
M00842:223:000000000-B33D5:1:1116:2160:12468_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:25253:17238_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:7896:22779_ITS1	1	0
M00842:223:000000000-B33D5:1:1110:17622:6506_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:18690:14543_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:12017:17565_ITS1	1	0
M00842:223:000000000-B33D5:1:1106:3648:6839_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:18112:12517_ITS1	1	0
M00842:223:000000000-B33D5:1:1118:21099:23081_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:13594:24085_ITS1	69	57
M00842:223:000000000-B33D5:1:1107:22362:2097_ITS1	1	0
M00842:223:000000000-B33D5:1:1106:12755:18138_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:24960:9579_ITS1	1	0
M00842:223:000000000-B33D5:1:1118:20778:5769_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:6653:2667_ITS1	0	1
M00842:223:000000000-B33D5:1:1106:3560:18686_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:14924:6188_ITS1	0	1
M00842:223:000000000-B33D5:1:1116:23540:6041_ITS1	0	3
M00842:223:000000000-B33D5:1:1105:13471:4581_ITS1	0	2
M00842:223:000000000-B33D5:1:1112:14203:6293_ITS1	1	0
M00842:223:000000000-B33D5:1:1107:28530:12805_ITS1	1	0
M00842:223:000000000-B33D5:1:1107:4188:14749_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:4191:20038_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:14464:7800_ITS1	4	5
M00842:223:000000000-B33D5:1:1111:16436:5531_ITS1	1	0
M00842:223:000000000-B33D5:1:1105:23361:24064_ITS1	1	0
M00842:223:000000000-B33D5:1:1113:18982:2963_ITS1	0	1
M00842:223:000000000-B33D5:1:1113:7724:8881_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:21673:22162_ITS1	0	1
M00842:223:000000000-B33D5:1:1119:3460:7638_ITS1	0	1
M00842:223:000000000-B33D5:1:1106:24569:16963_ITS1	1	0
M00842:223:000000000-B33D5:1:1118:7195:23464_ITS1	0	1
M00842:223:000000000-B33D5:1:1110:16628:24103_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:9746:14078_ITS1	1	0
M00842:223:000000000-B33D5:1:1108:21134:2241_ITS1	6	3
M00842:223:000000000-B33D5:1:1107:16709:11019_ITS1	0	1
M00842:223:000000000-B33D5:1:1112:24015:22455_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:9515:22213_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:11400:13110_ITS1	1	0
M00842:223:000000000-B33D5:1:1116:4753:16361_ITS1	0	1
M00842:223:000000000-B33D5:1:1102:19730:3364_ITS1	1	0
M00842:223:000000000-B33D5:1:1113:5709:8549_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:6302:6014_ITS1	3	2
M00842:223:000000000-B33D5:1:1101:19287:13039_ITS1	1	0
M00842:223:000000000-B33D5:1:1110:9768:18448_ITS1	0	1
M00842:223:000000000-B33D5:1:1116:26049:12357_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:15663:3552_ITS1	1	0
M00842:223:000000000-B33D5:1:1115:19683:23983_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:12301:10584_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:10920:12271_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:2864:12583_ITS1	1	0
M00842:223:000000000-B33D5:1:1114:5786:22144_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:27057:6252_ITS1	1	0
M00842:223:000000000-B33D5:1:1103:9884:4768_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:14419:4913_ITS1	0	1
M00842:223:000000000-B33D5:1:1113:25711:9305_ITS1	0	1
M00842:223:000000000-B33D5:1:1113:24881:9551_ITS1	1	0
M00842:223:000000000-B33D5:1:1114:5659:13859_ITS1	0	1
M00842:223:000000000-B33D5:1:1106:16151:20460_ITS1	0	1
M00842:223:000000000-B33D5:1:1110:12441:19293_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:16125:2926_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:4097:13283_ITS1	0	1
M00842:223:000000000-B33D5:1:1112:17901:2267_ITS1	0	1
M00842:223:000000000-B33D5:1:1107:2428:9367_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:15190:7546_ITS1	71	80
M00842:223:000000000-B33D5:1:1106:12481:3108_ITS1	1	0
M00842:223:000000000-B33D5:1:1119:21311:8398_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:4156:11267_ITS1	0	2
M00842:223:000000000-B33D5:1:1107:11637:21416_ITS1	2	0
M00842:223:000000000-B33D5:1:1116:5675:5977_ITS1	0	4
M00842:223:000000000-B33D5:1:1106:7166:17037_ITS1	0	1
M00842:223:000000000-B33D5:1:1113:9472:6826_ITS1	0	1
M00842:223:000000000-B33D5:1:1106:17502:22189_ITS1	1	0
M00842:223:000000000-B33D5:1:1113:25801:10289_ITS1	1	1
M00842:223:000000000-B33D5:1:1110:9540:2534_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:18714:7170_ITS1	0	1
M00842:223:000000000-B33D5:1:1117:27681:8090_ITS1	0	1
M00842:223:000000000-B33D5:1:1112:11117:21436_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:18379:22305_ITS1	0	1
M00842:223:000000000-B33D5:1:1110:18124:12868_ITS1	1	0
M00842:223:000000000-B33D5:1:1102:20363:16318_ITS1	1	0
M00842:223:000000000-B33D5:1:1109:19249:16489_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:23100:22858_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:11463:8890_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:7616:3187_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:24514:20240_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:9833:4910_ITS1	7	5
M00842:223:000000000-B33D5:1:1111:22785:22144_ITS1	1	0
M00842:223:000000000-B33D5:1:1118:19268:13706_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:26232:9763_ITS1	0	1
M00842:223:000000000-B33D5:1:1118:12114:9784_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:17956:6094_ITS1	1	0
M00842:223:000000000-B33D5:1:1106:17016:5888_ITS1	1	0
M00842:223:000000000-B33D5:1:1102:10180:24067_ITS1	1	0
M00842:223:000000000-B33D5:1:1105:6073:23297_ITS1	1	0
M00842:223:000000000-B33D5:1:1117:18987:15857_ITS1	0	1
M00842:223:000000000-B33D5:1:1107:2391:16548_ITS1	1	0
M00842:223:000000000-B33D5:1:1104:16249:14126_ITS1	8	8
M00842:223:000000000-B33D5:1:1114:25018:21376_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:7557:3235_ITS1	0	1
M00842:223:000000000-B33D5:1:1115:11917:23687_ITS1	0	1
M00842:223:000000000-B33D5:1:1113:18309:21897_ITS1	0	1
M00842:223:000000000-B33D5:1:1114:9954:24884_ITS1	0	1
M00842:223:000000000-B33D5:1:1102:7972:14671_ITS1	1	0
M00842:223:000000000-B33D5:1:1106:2335:12602_ITS1	1	0
M00842:223:000000000-B33D5:1:1116:7739:23151_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:18957:24432_ITS1	12	9
M00842:223:000000000-B33D5:1:1105:3489:11236_ITS1	1	0
M00842:223:000000000-B33D5:1:1113:13475:24097_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:12749:2342_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:3478:14404_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:21783:5191_ITS1	1	0
M00842:223:000000000-B33D5:1:1110:3219:7502_ITS1	1	0
M00842:223:000000000-B33D5:1:1104:5156:4750_ITS1	1	0
M00842:223:000000000-B33D5:1:1103:12772:19481_ITS1	1	1
M00842:223:000000000-B33D5:1:1101:24407:23456_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:12328:8702_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:13876:5373_ITS1	0	1
M00842:223:000000000-B33D5:1:1115:2105:14232_ITS1	0	1
M00842:223:000000000-B33D5:1:1107:14951:14899_ITS1	0	1
M00842:223:000000000-B33D5:1:1107:23257:20968_ITS1	1	0
M00842:223:000000000-B33D5:1:1103:20421:11893_ITS1	1	0
M00842:223:000000000-B33D5:1:1117:7043:2411_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:25943:16283_ITS1	1	0
M00842:223:000000000-B33D5:1:1108:3704:12846_ITS1	0	1
M00842:223:000000000-B33D5:1:1106:6655:2717_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:8842:10068_ITS1	1	0
M00842:223:000000000-B33D5:1:1102:2545:8714_ITS1	5	8
M00842:223:000000000-B33D5:1:1108:13631:21630_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:2987:12448_ITS1	1	0
M00842:223:000000000-B33D5:1:1103:6168:18537_ITS1	1	0
M00842:223:000000000-B33D5:1:1109:14409:19004_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:12418:3597_ITS1	0	1
M00842:223:000000000-B33D5:1:1106:16673:6241_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:18120:6331_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:20982:21161_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:5881:6528_ITS1	1	0
M00842:223:000000000-B33D5:1:1110:7604:22001_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:11727:13111_ITS1	1	0
M00842:223:000000000-B33D5:1:1109:11163:5490_ITS1	1	0
M00842:223:000000000-B33D5:1:1106:6191:17954_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:20009:23187_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:6885:3354_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:13580:14622_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:15164:19838_ITS1	0	1
M00842:223:000000000-B33D5:1:1110:6991:6375_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:15918:23242_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:13759:10248_ITS1	1	0
M00842:223:000000000-B33D5:1:1107:7068:12771_ITS1	1	1
M00842:223:000000000-B33D5:1:1103:25180:20271_ITS1	1	2
M00842:223:000000000-B33D5:1:1103:18357:8874_ITS1	0	1
M00842:223:000000000-B33D5:1:1112:15266:4810_ITS1	1	0
M00842:223:000000000-B33D5:1:1112:20395:20272_ITS1	1	0
M00842:223:000000000-B33D5:1:1109:8904:20023_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:11924:17598_ITS1	0	1
M00842:223:000000000-B33D5:1:1112:23423:17370_ITS1	1	1
M00842:223:000000000-B33D5:1:1101:14455:14412_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:8915:15788_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:13199:4420_ITS1	0	2
M00842:223:000000000-B33D5:1:1105:23992:21318_ITS1	0	1
M00842:223:000000000-B33D5:1:1103:6886:2611_ITS1	1	0
M00842:223:000000000-B33D5:1:1110:27887:10831_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:11194:19810_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:14347:16946_ITS1	1	1
M00842:223:000000000-B33D5:1:1104:8551:3096_ITS1	0	1
M00842:223:000000000-B33D5:1:1106:8409:19810_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:10526:9123_ITS1	1	0
M00842:223:000000000-B33D5:1:1108:3563:13181_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:20735:12858_ITS1	0	1
M00842:223:000000000-B33D5:1:1115:12889:10935_ITS1	0	1
M00842:223:000000000-B33D5:1:1102:27420:13560_ITS1	1	0
M00842:223:000000000-B33D5:1:1114:5728:16379_ITS1	0	2
M00842:223:000000000-B33D5:1:1101:25878:15797_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:20492:12266_ITS1	118	79
M00842:223:000000000-B33D5:1:1113:23682:11122_ITS1	1	0
M00842:223:000000000-B33D5:1:1105:17489:21231_ITS1	1	0
M00842:223:000000000-B33D5:1:1104:12955:8607_ITS1	1	0
M00842:223:000000000-B33D5:1:1103:18371:11583_ITS1	1	0
M00842:223:000000000-B33D5:1:1116:15066:21871_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:26604:9982_ITS1	1	0
M00842:223:000000000-B33D5:1:1113:28483:8144_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:26034:21805_ITS1	0	1
M00842:223:000000000-B33D5:1:1112:9669:17407_ITS1	1	0
M00842:223:000000000-B33D5:1:1106:16254:14706_ITS1	0	1
M00842:223:000000000-B33D5:1:1110:18289:25081_ITS1	1	0
M00842:223:000000000-B33D5:1:1108:13616:5799_ITS1	1	0
M00842:223:000000000-B33D5:1:1105:20663:10398_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:10261:20019_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:24245:21823_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:10620:5677_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:5910:22954_ITS1	1	0
M00842:223:000000000-B33D5:1:1111:2413:9583_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:19331:8794_ITS1	10	9
M00842:223:000000000-B33D5:1:1111:25397:23000_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:21276:2803_ITS1	1	0
M00842:223:000000000-B33D5:1:1107:19681:7977_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:5956:22214_ITS1	1	0
M00842:223:000000000-B33D5:1:1106:18893:20071_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:11378:18204_ITS1	0	1
M00842:223:000000000-B33D5:1:1104:21166:15590_ITS1	0	1
M00842:223:000000000-B33D5:1:1109:21822:15504_ITS1	0	1
M00842:223:000000000-B33D5:1:1105:26888:20938_ITS1	2	0
M00842:223:000000000-B33D5:1:1101:5111:15704_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:24326:2821_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:9095:10748_ITS1	1	0
M00842:223:000000000-B33D5:1:1105:8614:9868_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:24436:14843_ITS1	1	1
M00842:223:000000000-B33D5:1:1101:3943:12860_ITS1	1	1
M00842:223:000000000-B33D5:1:1103:8888:8456_ITS1	1	0
M00842:223:000000000-B33D5:1:1113:17131:4121_ITS1	1	0
M00842:223:000000000-B33D5:1:1113:12014:4841_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:28620:14547_ITS1	0	1
M00842:223:000000000-B33D5:1:1102:27936:12887_ITS1	1	0
M00842:223:000000000-B33D5:1:1104:8824:11250_ITS1	1	0
M00842:223:000000000-B33D5:1:1112:6528:12412_ITS1	1	0
M00842:223:000000000-B33D5:1:1105:20220:10142_ITS1	1	0
M00842:223:000000000-B33D5:1:1108:5887:22321_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:25507:3968_ITS1	13	17
M00842:223:000000000-B33D5:1:1104:7822:8665_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:25573:10859_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:13207:13435_ITS1	0	1
M00842:223:000000000-B33D5:1:1111:18692:11985_ITS1	2	0
M00842:223:000000000-B33D5:1:1107:10779:13443_ITS1	0	1
M00842:223:000000000-B33D5:1:1108:8179:23223_ITS1	0	1
M00842:223:000000000-B33D5:1:1115:3460:17359_ITS1	0	1
M00842:223:000000000-B33D5:1:1112:17751:5741_ITS1	1	0
M00842:223:000000000-B33D5:1:1101:22947:6775_ITS1	1	0
M00842:223:000000000-B33D5:1:1102:2353:12982_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:15493:23069_ITS1	0	1
M00842:223:000000000-B33D5:1:1101:7337:5984_ITS1	0	1
M00842:223:000000000-B33D5:1:1115:6366:19843_ITS1	0	1
