#id	sampleA_R1	sampleB_R1
ERR619083.M00704:57:000000000-A5HJE:1:2109:24514:20660.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:22648:17438.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:21095:27889.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:16046:24401.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:17259:3296.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:27731:13097.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:20314:20398.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:19874:11906.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:14874:5429.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:14090:4702.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:15068:15341.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:13913:12183.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:27633:16956.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:10387:24587.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:2702:11957.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:25504:25078.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:28375:11443.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:14836:14715.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:20093:13010.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:18157:18235.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:11339:13798.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:7106:19767.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:13144:12357.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:23612:9599.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:2418:14660.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:24307:19223.1	5	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:9296:16639.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:16525:7000.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:21373:21196.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:11406:23395.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:6258:22121.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:22041:18141.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:6749:16333.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:7772:14359.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:8589:18030.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:18548:16764.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:15892:9528.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:16692:2219.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:14721:27401.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:14449:27250.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:27684:11346.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:7500:13690.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:9038:5153.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:17559:7959.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:6802:14718.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:9611:8491.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:19540:26633.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:20327:19866.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:16249:17615.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:29313:14935.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:17232:7416.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:25937:6825.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:19985:23485.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:5298:17282.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:11832:26014.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:24159:24467.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:26727:12665.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:8170:18920.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:15021:21303.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:8670:19116.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:22399:24689.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:1731:14827.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:13140:19821.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:16663:21307.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:23280:22373.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:6439:9322.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:22337:9071.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:13146:7475.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:17032:29164.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:20881:17115.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:13677:10312.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:11135:4263.1	5	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:15767:18625.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:22869:5003.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:19718:3782.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:21429:12325.1	3	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:17441:22571.1	34	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:16974:14323.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:17907:13140.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:27720:21456.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:24123:26262.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:11008:20572.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:26449:18722.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:13432:6943.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:20757:7156.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:14787:17695.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:16311:10202.1	6	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:16900:13786.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:11348:9427.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:8537:19753.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:17139:19770.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:15488:11610.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:12103:27102.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:9522:16400.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:15602:15259.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:8195:25559.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:13971:12506.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:20266:12367.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:11933:4091.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:23892:19138.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:6967:11568.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:5804:5830.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:10962:28006.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:14856:7789.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:3643:12825.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:22140:11983.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:14553:25315.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:16116:4886.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:19512:10686.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:27756:11850.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:6845:12119.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:12720:16095.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:21036:4561.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:9172:6135.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:10627:11393.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:18036:13801.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:26626:22254.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:9569:11828.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:13796:25487.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:23572:6604.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:7583:21769.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:13887:16744.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:6181:8663.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:15030:21603.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:22400:9720.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:7934:21201.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:14114:10148.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:17926:10990.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:25623:17795.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:13361:9443.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:19667:15962.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:21925:10527.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:14587:7615.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:11209:27567.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:9819:16996.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:17049:11374.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:27413:16289.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:7132:24392.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:5077:12847.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:16548:7668.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:10512:11260.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:5763:17693.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:2910:14036.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:6957:4642.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:3809:11698.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:13109:24914.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:14793:6521.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:12228:19529.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:15611:15945.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:20300:3325.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:18304:26393.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:12502:12881.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:16275:21555.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:26298:13446.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:7536:8257.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:25718:13781.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:21407:19134.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:4898:8877.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:22558:14062.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:20618:23676.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:22311:14866.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:23687:20737.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:22697:10531.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:13270:6467.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:27744:21355.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:23247:7454.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:25231:22866.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:10451:22925.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:19700:18681.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:18520:5815.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:7660:25910.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:17252:7056.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:17189:25883.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:14357:14882.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:6747:16602.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:15912:25221.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:17144:22201.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:11680:10891.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:5131:11970.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:2898:14731.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:14697:11799.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:28392:20915.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:13585:12870.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:26046:13078.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:4810:12288.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:10064:18497.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:9087:12294.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:11420:16474.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:13443:26652.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:12929:9275.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:6285:5204.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:18060:25263.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:23717:9734.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:19033:21687.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:10869:13411.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:4323:23373.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:11650:2591.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:13003:19464.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:13517:3812.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:5673:11421.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:18836:3220.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:19063:15922.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:11021:16659.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:24215:21622.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:9410:27457.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:22779:25601.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:9015:19778.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:20043:11962.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:11723:8095.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:22158:18356.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:14058:3210.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:22611:8492.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:5116:17586.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:5607:11093.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:14156:15676.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:9356:26045.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:19422:10489.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:19445:23348.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:9535:10620.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:3432:15019.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:20702:6878.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:16368:9136.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:13937:19588.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:12169:17942.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:23437:25901.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:22039:21850.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:19784:20699.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:10064:23036.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:11252:3145.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:15824:15726.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:19233:3755.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:27104:16328.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:14675:8447.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:26801:7056.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:26069:7874.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:10127:20297.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:24526:12230.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:9192:16707.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:14957:24583.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:22415:5378.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:23598:4105.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:24928:20792.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:16375:16578.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:8716:13659.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:6538:19612.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:10403:23281.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:24315:22511.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:8981:15480.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:27650:8367.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:6949:25542.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:19265:20956.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:21985:21441.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:17243:4121.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:14776:18682.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:13629:11326.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:15853:12294.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:20261:19162.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:17429:23097.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:27057:15202.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:24654:20614.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:13306:14519.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:26556:16545.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:27885:20803.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:22607:7185.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:8772:22455.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:22833:19969.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:22094:26260.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:27858:20842.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:8504:23274.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:14079:19296.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:17017:13598.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:3997:10546.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:14056:12002.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:5051:20535.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:20633:3626.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:16219:17726.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:15207:27058.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:18663:26125.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:8192:23887.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:18874:4479.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:20218:23534.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:19975:20084.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:28304:11538.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:13383:18017.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:24763:25121.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:17226:18988.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:24217:12731.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:9943:11290.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:14886:6093.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:27674:15668.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:26131:22788.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:18299:5734.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:17779:1723.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:15338:16189.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:28233:18312.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:8859:13802.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:8085:10089.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:16067:12770.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:22089:5439.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:29246:15443.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:17488:25239.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:9883:9304.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:17620:5127.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:18465:20812.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:26784:20413.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:21769:21312.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:12285:17406.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:14025:7125.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:10267:6046.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:5588:9687.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:16133:27084.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:18003:2120.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:8203:20810.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:23209:10277.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:23167:11701.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:16045:19069.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:21564:6857.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:19152:27748.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:16493:9112.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:17730:22956.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:15119:18286.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:14409:9170.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:24484:10768.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:24942:23440.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:15535:24186.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:11985:21370.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:14526:15384.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:5279:13510.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:14819:17953.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:16633:9909.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:15369:20721.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:12168:5997.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:4428:15364.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:21802:23265.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:19641:7656.1	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:21655:4780.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:11826:16439.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:26086:6787.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:20721:26759.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:12960:4443.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:11340:14672.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:28977:11711.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:11790:10238.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:2594:19464.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:25249:7442.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:7621:10028.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:28835:12058.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:4941:21605.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:22955:16612.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:20711:13460.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:10886:25690.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:19645:9160.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:27451:20883.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:12215:23498.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:20249:11074.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:21622:14806.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:14180:14687.1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:18193:2021.1	1	0
