#seed_id	observation_name	observation_sum	sampleA_R1	sampleB_R1
ERR619083.M00704:57:000000000-A5HJE:1:1104:15127:21289.1	Cluster_13529	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:4681:21845.1	Cluster_13530	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:13626:15786.1	Cluster_13531	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:8370:10678.1	Cluster_13532	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:9495:11225.1	Cluster_13533	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:14866:5262.1	Cluster_13534	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:16449:10801.1	Cluster_13535	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:15833:14659.1	Cluster_13536	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:16580:15332.1	Cluster_13537	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:15217:7575.1	Cluster_13538	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:28243:20620.1	Cluster_13539	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:15079:15418.1	Cluster_13540	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:26261:14794.1	Cluster_13541	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:26652:14296.1	Cluster_13542	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:22361:8393.1	Cluster_13543	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:9619:12312.1	Cluster_13544	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:19892:18765.1	Cluster_13545	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:15683:23246.1	Cluster_13546	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:13864:11027.1	Cluster_13547	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:8320:20514.1	Cluster_13548	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:12486:13742.1	Cluster_13549	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:21446:7573.1	Cluster_13550	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:28209:20361.1	Cluster_13551	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:16304:13429.1	Cluster_13552	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:22383:24396.1	Cluster_13553	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:7179:22790.1	Cluster_13554	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:18939:5601.1	Cluster_13555	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:11276:8638.1	Cluster_13556	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:3752:21580.1	Cluster_13557	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:20589:24466.1	Cluster_13558	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:23655:18167.1	Cluster_13559	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:6458:9139.1	Cluster_13560	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:15239:13510.1	Cluster_13561	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:5337:7229.1	Cluster_13562	2	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:15517:6658.1	Cluster_13563	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:13828:19170.1	Cluster_13564	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:10174:11539.1	Cluster_13565	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:19111:22047.1	Cluster_13566	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:5857:21920.1	Cluster_13567	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:22419:12080.1	Cluster_13568	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:19966:9879.1	Cluster_13569	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:28402:14414.1	Cluster_13570	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:14613:1725.1	Cluster_13571	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:7052:25197.1	Cluster_13572	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:15457:19716.1	Cluster_13573	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:23806:5585.1	Cluster_13574	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:19289:20545.1	Cluster_13575	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:15200:20896.1	Cluster_13576	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:12608:13314.1	Cluster_13577	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:2554:14997.1	Cluster_13578	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:12661:7757.1	Cluster_13579	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:21633:26554.1	Cluster_13580	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:11875:2599.1	Cluster_13581	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:23989:6979.1	Cluster_13582	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:14003:23156.1	Cluster_13583	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:26603:10840.1	Cluster_13584	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:19500:3748.1	Cluster_13585	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:28593:16431.1	Cluster_13586	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:21483:18055.1	Cluster_13587	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:18683:22384.1	Cluster_13588	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:19791:12956.1	Cluster_13589	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:27760:19407.1	Cluster_13590	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:7504:25793.1	Cluster_13591	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:6647:17238.1	Cluster_13592	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:15466:22425.1	Cluster_13593	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:16556:24237.1	Cluster_13594	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:5637:10730.1	Cluster_13595	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:13076:16687.1	Cluster_13596	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:21736:13611.1	Cluster_13597	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:17897:18726.1	Cluster_13598	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:18406:13140.1	Cluster_13599	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:17883:5786.1	Cluster_13600	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:22020:9035.1	Cluster_13601	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:14048:3408.1	Cluster_13602	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:14781:21282.1	Cluster_13603	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:9171:20211.1	Cluster_13604	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:8277:12680.1	Cluster_13605	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:22844:17227.1	Cluster_13606	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:27183:11205.1	Cluster_13607	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:20155:15613.1	Cluster_13608	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:19939:10975.1	Cluster_13609	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:13046:20618.1	Cluster_13610	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:21347:20210.1	Cluster_13611	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:6883:7492.1	Cluster_13612	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:6751:21838.1	Cluster_13613	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:9123:10491.1	Cluster_13614	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:16004:27688.1	Cluster_13615	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:16175:2564.1	Cluster_13616	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:16616:14785.1	Cluster_13617	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:17546:11381.1	Cluster_13618	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:11853:17247.1	Cluster_13619	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:5899:20504.1	Cluster_13620	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:27683:21223.1	Cluster_13621	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:14762:14017.1	Cluster_13622	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:18030:21481.1	Cluster_13623	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:9732:8103.1	Cluster_13624	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:26986:7260.1	Cluster_13625	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:15825:7486.1	Cluster_13626	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:13902:8688.1	Cluster_13627	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:26901:9045.1	Cluster_13628	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:28765:16194.1	Cluster_13629	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:19663:10432.1	Cluster_13630	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:11220:15978.1	Cluster_13631	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:9603:23765.1	Cluster_13632	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:10762:9142.1	Cluster_13633	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:12443:24340.1	Cluster_13634	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:21031:14946.1	Cluster_13635	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:15000:3967.1	Cluster_13636	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:12282:8626.1	Cluster_13637	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:9537:25122.1	Cluster_13638	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:6743:17511.1	Cluster_13639	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:2415:16058.1	Cluster_13640	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:18548:16764.1	Cluster_13641	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:17616:26516.1	Cluster_13642	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:26207:15104.1	Cluster_13643	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:8586:26045.1	Cluster_13644	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:18763:4880.1	Cluster_13645	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:12368:14638.1	Cluster_13646	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:26611:20794.1	Cluster_13647	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:10252:15765.1	Cluster_13648	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:16608:5442.1	Cluster_13649	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:5382:15195.1	Cluster_13650	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:19281:7877.1	Cluster_13651	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:21446:16730.1	Cluster_13652	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:9064:8659.1	Cluster_13653	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:13861:23273.1	Cluster_13654	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:3536:13833.1	Cluster_13655	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:11116:26880.1	Cluster_13656	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:10164:17888.1	Cluster_13657	2	2	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:13569:17964.1	Cluster_13658	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:13339:23017.1	Cluster_13659	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:24082:18151.1	Cluster_13660	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:5599:11572.1	Cluster_13661	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:13066:17800.1	Cluster_13662	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:27453:12116.1	Cluster_13663	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:14336:4461.1	Cluster_13664	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:6277:11599.1	Cluster_13665	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:20408:14439.1	Cluster_13666	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:15456:22429.1	Cluster_13667	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:26188:10280.1	Cluster_13668	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:15052:24204.1	Cluster_13669	2	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:3978:12412.1	Cluster_13670	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:7234:15313.1	Cluster_13671	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:16821:20075.1	Cluster_13672	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:9047:13605.1	Cluster_13673	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:13694:18955.1	Cluster_13674	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:15602:4726.1	Cluster_13675	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:19821:5419.1	Cluster_13676	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:20778:4313.1	Cluster_13677	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:28889:10773.1	Cluster_13678	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:24108:24222.1	Cluster_13679	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:19005:18572.1	Cluster_13680	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:21869:12849.1	Cluster_13681	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:19481:22450.1	Cluster_13682	3	3	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:17850:22149.1	Cluster_13683	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:3260:12403.1	Cluster_13684	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:14130:3818.1	Cluster_13685	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:2737:13054.1	Cluster_13686	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:14163:1888.1	Cluster_13687	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:3263:17823.1	Cluster_13688	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:17301:3385.1	Cluster_13689	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:12177:7492.1	Cluster_13690	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:8195:15809.1	Cluster_13691	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:8941:3834.1	Cluster_13692	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:21285:27478.1	Cluster_13693	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:3437:18233.1	Cluster_13694	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:9540:8288.1	Cluster_13695	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:4987:12587.1	Cluster_13696	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:21840:23978.1	Cluster_13697	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:14545:4773.1	Cluster_13698	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:4362:13073.1	Cluster_13699	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:16763:25369.1	Cluster_13700	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:14159:5735.1	Cluster_13701	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:10333:15424.1	Cluster_13702	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:12697:5498.1	Cluster_13703	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:18862:25610.1	Cluster_13704	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:22491:12474.1	Cluster_13705	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:5970:15839.1	Cluster_13706	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:6510:8460.1	Cluster_13707	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:17652:8469.1	Cluster_13708	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:9116:9136.1	Cluster_13709	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:16801:26560.1	Cluster_13710	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:25087:16101.1	Cluster_13711	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:23717:9734.1	Cluster_13712	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:22530:20339.1	Cluster_13713	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:16415:19749.1	Cluster_13714	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:22210:18996.1	Cluster_13715	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:26773:17254.1	Cluster_13716	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:26305:6306.1	Cluster_13717	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:8874:12824.1	Cluster_13718	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:13678:28419.1	Cluster_13719	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:20562:5059.1	Cluster_13720	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:11160:13127.1	Cluster_13721	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:2089:14595.1	Cluster_13722	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:5678:10341.1	Cluster_13723	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:15526:25289.1	Cluster_13724	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:4428:15364.1	Cluster_13725	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:21655:4780.1	Cluster_13726	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:11826:16439.1	Cluster_13727	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:14819:17953.1	Cluster_13728	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:26401:20598.1	Cluster_13729	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:16997:18174.1	Cluster_13730	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:14848:5114.1	Cluster_13731	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:16125:4086.1	Cluster_13732	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:12853:6789.1	Cluster_13733	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:24261:12391.1	Cluster_13734	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:6172:23247.1	Cluster_13735	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:7122:11171.1	Cluster_13736	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:17330:2234.1	Cluster_13737	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:10905:24507.1	Cluster_13738	3	3	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:21249:24081.1	Cluster_13739	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:19557:17048.1	Cluster_13740	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:18499:11403.1	Cluster_13741	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:21661:21482.1	Cluster_13742	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:15327:19473.1	Cluster_13743	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:9087:12294.1	Cluster_13744	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:23817:22362.1	Cluster_13745	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:22272:5015.1	Cluster_13746	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:8035:23536.1	Cluster_13747	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:18139:13090.1	Cluster_13748	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:7438:11909.1	Cluster_13749	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:13294:3865.1	Cluster_13750	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:11759:2724.1	Cluster_13751	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:14306:14537.1	Cluster_13752	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:4752:17393.1	Cluster_13753	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:19589:26812.1	Cluster_13754	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:12266:24356.1	Cluster_13755	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:22992:7162.1	Cluster_13756	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:6001:19233.1	Cluster_13757	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:5561:11161.1	Cluster_13758	2	2	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:5791:8785.1	Cluster_13759	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:2618:18180.1	Cluster_13760	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:12531:26861.1	Cluster_13761	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:18882:14094.1	Cluster_13762	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:18790:6522.1	Cluster_13763	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:13926:7079.1	Cluster_13764	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:20358:26857.1	Cluster_13765	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:8441:9990.1	Cluster_13766	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:21323:24846.1	Cluster_13767	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:18802:6134.1	Cluster_13768	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:12722:21390.1	Cluster_13769	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:21114:4680.1	Cluster_13770	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2113:23726:18052.1	Cluster_13771	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:14033:11664.1	Cluster_13772	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:23663:23619.1	Cluster_13773	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:9189:18308.1	Cluster_13774	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:10776:5508.1	Cluster_13775	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2104:23702:14945.1	Cluster_13776	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:3630:17084.1	Cluster_13777	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:15154:11497.1	Cluster_13778	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:15411:20162.1	Cluster_13779	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1103:20785:5165.1	Cluster_13780	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2102:10315:14794.1	Cluster_13781	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:6107:22233.1	Cluster_13782	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2103:5439:16342.1	Cluster_13783	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:19772:27806.1	Cluster_13784	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2111:7937:7230.1	Cluster_13785	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:20280:17345.1	Cluster_13786	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:9046:20985.1	Cluster_13787	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:9514:23592.1	Cluster_13788	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:10561:15719.1	Cluster_13789	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:27617:9392.1	Cluster_13790	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:20179:14140.1	Cluster_13791	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:20233:15421.1	Cluster_13792	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:4640:21156.1	Cluster_13793	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2108:27672:11319.1	Cluster_13794	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:16914:16325.1	Cluster_13795	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1104:10514:25093.1	Cluster_13796	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2114:12657:26936.1	Cluster_13797	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1102:18840:14926.1	Cluster_13798	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2112:25574:17792.1	Cluster_13799	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:4422:14735.1	Cluster_13800	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:16813:24592.1	Cluster_13801	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:22813:24718.1	Cluster_13802	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:22640:16171.1	Cluster_13803	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:24083:18671.1	Cluster_13804	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2101:15574:7527.1	Cluster_13805	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2109:2931:10150.1	Cluster_13806	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2106:12267:11505.1	Cluster_13807	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2105:24847:10692.1	Cluster_13808	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:25896:14490.1	Cluster_13809	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:23958:10434.1	Cluster_13810	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2107:12406:2457.1	Cluster_13811	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:1101:7237:12836.1	Cluster_13812	1	1	0
ERR619083.M00704:57:000000000-A5HJE:1:2110:5673:23720.1	Cluster_13813	1	1	0
